hits@1,hits@5,hits@10,recall@100,mrr,ndcg@10,query,gt_id,model,time_ms
1.0,1.0,1.0,1.0,1.0,1.0,Sargassum henslowianum,703908,sentence-transformers/all-MiniLM-L6-v2,294.61859399452806
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Spatulipalpia,2647416,sentence-transformers/all-MiniLM-L6-v2,294.3826540140435
1.0,1.0,1.0,1.0,1.0,1.0,Parkinsonia praecox,162871,sentence-transformers/all-MiniLM-L6-v2,294.24701700918376
1.0,1.0,1.0,1.0,1.0,1.0,Pirellula sp. 16,181177,sentence-transformers/all-MiniLM-L6-v2,294.4294110639021
1.0,1.0,1.0,1.0,1.0,1.0,"environmental samples <a-proteobacteria,genus Ferrovibrio>",1576912,sentence-transformers/all-MiniLM-L6-v2,295.38047092501074
1.0,1.0,1.0,1.0,1.0,1.0,Rhizobium sp. 22S,1249411,sentence-transformers/all-MiniLM-L6-v2,294.45489996578544
1.0,1.0,1.0,1.0,1.0,1.0,Acinetobacter sp. NF80,1692096,sentence-transformers/all-MiniLM-L6-v2,294.2840469768271
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Corchorus,2625839,sentence-transformers/all-MiniLM-L6-v2,298.9615040132776
1.0,1.0,1.0,1.0,1.0,1.0,drinking water bacterium MB29,237832,sentence-transformers/all-MiniLM-L6-v2,294.24737207591534
1.0,1.0,1.0,1.0,1.0,1.0,Phoxinus sp. RAT2,2027610,sentence-transformers/all-MiniLM-L6-v2,294.58432004321367
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII/HK/CU050128/2005/CHN,386724,sentence-transformers/all-MiniLM-L6-v2,294.46372704114765
1.0,1.0,1.0,1.0,1.0,1.0,Alaptus sp. BIOUG28365-H03,2422280,sentence-transformers/all-MiniLM-L6-v2,294.47040893137455
1.0,1.0,1.0,1.0,1.0,1.0,Nesobasis sp. 3 JHS-2009,649418,sentence-transformers/all-MiniLM-L6-v2,294.2638919921592
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII-3/ES096/2003/BRA,579116,sentence-transformers/all-MiniLM-L6-v2,294.24954403657466
1.0,1.0,1.0,1.0,1.0,1.0,Influenza B virus (B/Cambodia/692/2007),1600181,sentence-transformers/all-MiniLM-L6-v2,294.4228049600497
1.0,1.0,1.0,1.0,1.0,1.0,Leptoseris cf. mycetoseroides HPU:0205,1386291,sentence-transformers/all-MiniLM-L6-v2,294.3501150002703
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Kenya/35/2009(H1N1)),1867887,sentence-transformers/all-MiniLM-L6-v2,299.1731020156294
1.0,1.0,1.0,1.0,1.0,1.0,Austropaschia porrigens,1555529,sentence-transformers/all-MiniLM-L6-v2,294.2848519887775
1.0,1.0,1.0,1.0,1.0,1.0,Ageratum enation virus - Gorakhpur,552538,sentence-transformers/all-MiniLM-L6-v2,294.84065796714276
1.0,1.0,1.0,1.0,1.0,1.0,Anabaena sp. SR8 (SE),1329037,sentence-transformers/all-MiniLM-L6-v2,294.08459505066276
1.0,1.0,1.0,1.0,1.0,1.0,Ceuthophilus sp. Geo_317_TX_Trav_Testudo,1821516,sentence-transformers/all-MiniLM-L6-v2,294.61202095262706
1.0,1.0,1.0,1.0,1.0,1.0,Trombidiformes sp. BOLD:AAN1799,925287,sentence-transformers/all-MiniLM-L6-v2,297.84090304747224
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Oman/SQUH-55/2012(H1N1)),1523484,sentence-transformers/all-MiniLM-L6-v2,302.34105908311903
1.0,1.0,1.0,1.0,1.0,1.0,Trichoptera sp. 12KH12A,1878395,sentence-transformers/all-MiniLM-L6-v2,295.85944791324437
1.0,1.0,1.0,1.0,1.0,1.0,Caulobacter sp. RDB-029,1199796,sentence-transformers/all-MiniLM-L6-v2,295.617547002621
1.0,1.0,1.0,1.0,1.0,1.0,Chryseobacterium sp. GUAF 6043,1629999,sentence-transformers/all-MiniLM-L6-v2,299.4802320608869
1.0,1.0,1.0,1.0,1.0,1.0,Cylindrocarpon sp. cy131,416319,sentence-transformers/all-MiniLM-L6-v2,295.83945602644235
1.0,1.0,1.0,1.0,1.0,1.0,Paenibacillus sp. BL8,682380,sentence-transformers/all-MiniLM-L6-v2,295.169849996455
1.0,1.0,1.0,1.0,1.0,1.0,Talitridae,92169,sentence-transformers/all-MiniLM-L6-v2,295.25108193047345
1.0,1.0,1.0,1.0,1.0,1.0,Francisella-like endosymbiont of Rhipicephalus sanguineus,1678869,sentence-transformers/all-MiniLM-L6-v2,300.79104704782367
1.0,1.0,1.0,1.0,1.0,1.0,Clostridium botulinum A5(B') str. H04402 065,930408,sentence-transformers/all-MiniLM-L6-v2,296.3840609882027
1.0,1.0,1.0,1.0,1.0,1.0,Hypoxylon sp. DX-THS1,1473508,sentence-transformers/all-MiniLM-L6-v2,295.8260040031746
1.0,1.0,1.0,1.0,1.0,1.0,Meganomiinae,302066,sentence-transformers/all-MiniLM-L6-v2,295.37030903156847
1.0,1.0,1.0,1.0,1.0,1.0,Microlepidotus inornatus,875789,sentence-transformers/all-MiniLM-L6-v2,296.2678970070556
1.0,1.0,1.0,1.0,1.0,1.0,Gonatopsis,93048,sentence-transformers/all-MiniLM-L6-v2,294.9597629485652
1.0,1.0,1.0,1.0,1.0,1.0,Justicia zopilotensis,1603657,sentence-transformers/all-MiniLM-L6-v2,294.75182108581066
1.0,1.0,1.0,1.0,1.0,1.0,Anthostomella pseudobambusicola,1812715,sentence-transformers/all-MiniLM-L6-v2,294.72843394614756
1.0,1.0,1.0,1.0,1.0,1.0,Escherichia phage vB_EcoP-CHD5UKE1,2865805,sentence-transformers/all-MiniLM-L6-v2,294.729484943673
1.0,1.0,1.0,1.0,1.0,1.0,Pseudomonas phage HPP-Temi,3234043,sentence-transformers/all-MiniLM-L6-v2,294.68302009627223
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Taiwan/0563/1995(H1N1)),162526,sentence-transformers/all-MiniLM-L6-v2,294.5385529892519
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG23451-F03,2298531,sentence-transformers/all-MiniLM-L6-v2,294.75677700247616
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Pyrochroa,2648602,sentence-transformers/all-MiniLM-L6-v2,295.0411030324176
1.0,1.0,1.0,1.0,1.0,1.0,Cicadellidae sp. BOLD:AAG8850,1863430,sentence-transformers/all-MiniLM-L6-v2,295.6297119380906
1.0,1.0,1.0,1.0,1.0,1.0,Dicrotendipes sp. BIOUG08556-H03,2403137,sentence-transformers/all-MiniLM-L6-v2,294.71667506732047
1.0,1.0,1.0,1.0,1.0,1.0,Bradyrhizobium sp. P7-40,1399415,sentence-transformers/all-MiniLM-L6-v2,294.3667160579935
1.0,1.0,1.0,1.0,1.0,1.0,Dichrorampha acuminatana,1869808,sentence-transformers/all-MiniLM-L6-v2,294.28731510415673
1.0,1.0,1.0,1.0,1.0,1.0,Neoatopsyche,1876318,sentence-transformers/all-MiniLM-L6-v2,294.3140440620482
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/Nagasaki/1838FR/2015(H3N2)),1802895,sentence-transformers/all-MiniLM-L6-v2,294.4415240781382
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacteriales bacterium 32-35-8,1970509,sentence-transformers/all-MiniLM-L6-v2,294.43037195596844
1.0,1.0,1.0,1.0,1.0,1.0,Colletotrichum sp. ZZ-HY-11,1297920,sentence-transformers/all-MiniLM-L6-v2,294.38108298927546
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Hapalidiaceae,1432274,sentence-transformers/all-MiniLM-L6-v2,294.54853397328407
1.0,1.0,1.0,1.0,1.0,1.0,HIV-1 M:CRF02_K_ARN_ge_K15,1326669,sentence-transformers/all-MiniLM-L6-v2,294.4102350156754
1.0,1.0,1.0,1.0,1.0,1.0,Agonimia opuntiella,1077677,sentence-transformers/all-MiniLM-L6-v2,294.2794989794493
1.0,1.0,1.0,1.0,1.0,1.0,Quasisalebria,1888706,sentence-transformers/all-MiniLM-L6-v2,294.1598149482161
1.0,1.0,1.0,1.0,1.0,1.0,Leptogenys cf. myops ZB44634,2077481,sentence-transformers/all-MiniLM-L6-v2,294.42883003503084
1.0,1.0,1.0,1.0,1.0,1.0,Corynebacterium sp. MSK151,3050210,sentence-transformers/all-MiniLM-L6-v2,294.2899949848652
1.0,1.0,1.0,1.0,1.0,1.0,Malurus cyaneus,55807,sentence-transformers/all-MiniLM-L6-v2,294.23930891789496
1.0,1.0,1.0,1.0,1.0,1.0,Caiman sp. GWBCY028-10,2580975,sentence-transformers/all-MiniLM-L6-v2,294.6901220129803
1.0,1.0,1.0,1.0,1.0,1.0,Sphaerostephanos scandens,2757982,sentence-transformers/all-MiniLM-L6-v2,294.52964302618057
1.0,1.0,1.0,1.0,1.0,1.0,Enhydrobacter sp. WB1725,2939846,sentence-transformers/all-MiniLM-L6-v2,294.3195829866454
1.0,1.0,1.0,1.0,1.0,1.0,Leptospira interrogans serovar Copenhageni str. Fiocruz LV4217,1291342,sentence-transformers/all-MiniLM-L6-v2,294.52282399870455
1.0,1.0,1.0,1.0,1.0,1.0,Euprepocaranx dorsalis,3049896,sentence-transformers/all-MiniLM-L6-v2,294.3466070573777
1.0,1.0,1.0,1.0,1.0,1.0,Cassiopeidae,37536,sentence-transformers/all-MiniLM-L6-v2,294.3794800667092
1.0,1.0,1.0,1.0,1.0,1.0,Megaselia sp. JWDCD220-10,2330910,sentence-transformers/all-MiniLM-L6-v2,294.3020430393517
1.0,1.0,1.0,1.0,1.0,1.0,Hymenoptera sp. BOLD:AAB6240,824551,sentence-transformers/all-MiniLM-L6-v2,294.51978008728474
1.0,1.0,1.0,1.0,1.0,1.0,Endoxyla leucomochla,1555913,sentence-transformers/all-MiniLM-L6-v2,294.3390039727092
1.0,1.0,1.0,1.0,1.0,1.0,Epistylis sp. Miyagi001,178386,sentence-transformers/all-MiniLM-L6-v2,294.36682094819844
1.0,1.0,1.0,1.0,1.0,1.0,Campylobacter sp. 070HC10BL,3109302,sentence-transformers/all-MiniLM-L6-v2,294.24802598077804
1.0,1.0,1.0,1.0,1.0,1.0,Lepidoptera sp. BOLD:AAF0243,960875,sentence-transformers/all-MiniLM-L6-v2,294.171996996738
1.0,1.0,1.0,1.0,1.0,1.0,Chaetura brachyura brachyura,2562247,sentence-transformers/all-MiniLM-L6-v2,294.18342595454305
1.0,1.0,1.0,1.0,1.0,1.0,Eidolon helvum paramyxovirus/TZ13/PREDICT-AATGG,1688625,sentence-transformers/all-MiniLM-L6-v2,294.4640589412302
1.0,1.0,1.0,1.0,1.0,1.0,Chironominae sp. BIOUG20557-G08,2252459,sentence-transformers/all-MiniLM-L6-v2,294.5919380290434
1.0,1.0,1.0,1.0,1.0,1.0,Pteromalidae sp. BIOUG21993-E07,2089851,sentence-transformers/all-MiniLM-L6-v2,294.41666998900473
1.0,1.0,1.0,1.0,1.0,1.0,Cercospora artemisiae,1347415,sentence-transformers/all-MiniLM-L6-v2,294.291018974036
1.0,1.0,1.0,1.0,1.0,1.0,Hexachaeta amabilis,43390,sentence-transformers/all-MiniLM-L6-v2,294.41429302096367
1.0,1.0,1.0,1.0,1.0,1.0,Phage apr34_1784,1977995,sentence-transformers/all-MiniLM-L6-v2,294.3659300217405
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII.4/9585/Maizuru/JPN/2010,1098882,sentence-transformers/all-MiniLM-L6-v2,294.42232090514153
1.0,1.0,1.0,1.0,1.0,1.0,Microgastrinae sp. CAM0880,1893638,sentence-transformers/all-MiniLM-L6-v2,294.7374728973955
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG01409-C04,2367475,sentence-transformers/all-MiniLM-L6-v2,295.13053700793535
1.0,1.0,1.0,1.0,1.0,1.0,Pteromalidae sp. BIOUG22073-G02,2089671,sentence-transformers/all-MiniLM-L6-v2,294.7756820358336
1.0,1.0,1.0,1.0,1.0,1.0,Leptochloa longa,2653861,sentence-transformers/all-MiniLM-L6-v2,294.5426229853183
1.0,1.0,1.0,1.0,1.0,1.0,Gateway expression vector pAGRIKOLA-CATMA5a47720,1942409,sentence-transformers/all-MiniLM-L6-v2,294.5302719017491
1.0,1.0,1.0,1.0,1.0,1.0,Araecerus sp. sc_00811,1899617,sentence-transformers/all-MiniLM-L6-v2,294.5318970596418
1.0,1.0,1.0,1.0,1.0,1.0,[Candida] jaroonii,467808,sentence-transformers/all-MiniLM-L6-v2,294.3327460670844
1.0,1.0,1.0,1.0,1.0,1.0,Centrophorus moluccensis,335026,sentence-transformers/all-MiniLM-L6-v2,294.3729640683159
1.0,1.0,1.0,1.0,1.0,1.0,Lexias damalis,2745822,sentence-transformers/all-MiniLM-L6-v2,294.3830901058391
1.0,1.0,1.0,1.0,1.0,1.0,Baetis pluto,603497,sentence-transformers/all-MiniLM-L6-v2,294.3819910287857
1.0,1.0,1.0,1.0,1.0,1.0,Bathybagrus,390419,sentence-transformers/all-MiniLM-L6-v2,294.08129991497844
1.0,1.0,1.0,1.0,1.0,1.0,Lonicera myrtilloides,566148,sentence-transformers/all-MiniLM-L6-v2,294.4122808985412
1.0,1.0,1.0,1.0,1.0,1.0,Escherichia coli O103:H2 str. 2010C-4433,1446504,sentence-transformers/all-MiniLM-L6-v2,294.55995303578675
1.0,1.0,1.0,1.0,1.0,1.0,Westiellopsis sp. MN-8A,2920864,sentence-transformers/all-MiniLM-L6-v2,294.4792390335351
1.0,1.0,1.0,1.0,1.0,1.0,Tanypus sp. BIOUG24395-B02,2300538,sentence-transformers/all-MiniLM-L6-v2,294.52179896179587
1.0,1.0,1.0,1.0,1.0,1.0,Norovirus Hu/GII.4/P61/2012/Gothenburg/Sweden,1497081,sentence-transformers/all-MiniLM-L6-v2,294.6900191018358
1.0,1.0,1.0,1.0,1.0,1.0,Sciaridae sp. BIOUG25061-G04,2416097,sentence-transformers/all-MiniLM-L6-v2,294.5262970170006
1.0,1.0,1.0,1.0,1.0,1.0,HIV-1 M:CRF11_BA80,1853796,sentence-transformers/all-MiniLM-L6-v2,294.3616440752521
1.0,1.0,1.0,1.0,1.0,1.0,Bradyrhizobium sp. P11-1,1399403,sentence-transformers/all-MiniLM-L6-v2,294.4957510335371
1.0,1.0,1.0,1.0,1.0,1.0,Balaustium sp. BIOUG07675-H07,2451783,sentence-transformers/all-MiniLM-L6-v2,294.5815840503201
1.0,1.0,1.0,1.0,1.0,1.0,Ottelia sp. 35,2914915,sentence-transformers/all-MiniLM-L6-v2,294.39829394686967
1.0,1.0,1.0,1.0,1.0,1.0,Thalamita cf. rubridens UF 25803,1888342,sentence-transformers/all-MiniLM-L6-v2,294.4917909335345
1.0,1.0,1.0,1.0,1.0,1.0,Poikilacanthus bahiensis,2038570,sentence-transformers/all-MiniLM-L6-v2,294.29748305119574
1.0,1.0,1.0,1.0,1.0,1.0,Vicia faba partitivirus 1,403698,sentence-transformers/all-MiniLM-L6-v2,294.4453349336982
1.0,1.0,1.0,1.0,1.0,1.0,Prochlorococcus marinus str. MU1411,2053473,sentence-transformers/all-MiniLM-L6-v2,294.3744939984754
1.0,1.0,1.0,1.0,1.0,1.0,Scilla mesopotamica,3040988,sentence-transformers/all-MiniLM-L6-v2,294.3894190248102
1.0,1.0,1.0,1.0,1.0,1.0,Decapoda sp. KSA_1488,2229610,sentence-transformers/all-MiniLM-L6-v2,294.427641085349
1.0,1.0,1.0,1.0,1.0,1.0,Callithaca tenerrima,380166,sentence-transformers/all-MiniLM-L6-v2,294.3652629619464
1.0,1.0,1.0,1.0,1.0,1.0,Bacillus sp. DCR_A37,588256,sentence-transformers/all-MiniLM-L6-v2,295.30982999131083
1.0,1.0,1.0,1.0,1.0,1.0,Pegomya sp. BIOUG19216-A06,2133482,sentence-transformers/all-MiniLM-L6-v2,294.86886702943593
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG22879-H07,2368487,sentence-transformers/all-MiniLM-L6-v2,294.63547107297927
1.0,1.0,1.0,1.0,1.0,1.0,uncultured Trametes,450329,sentence-transformers/all-MiniLM-L6-v2,294.4337450899184
1.0,1.0,1.0,1.0,1.0,1.0,Sphingomonas sp. 12A,598744,sentence-transformers/all-MiniLM-L6-v2,294.32987002655864
1.0,1.0,1.0,1.0,1.0,1.0,Parasitidae sp. CNEIA2552-12,1687868,sentence-transformers/all-MiniLM-L6-v2,294.6192530216649
1.0,1.0,1.0,1.0,1.0,1.0,Lepidotrigla grandis,548260,sentence-transformers/all-MiniLM-L6-v2,294.7285220725462
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Mycoplasma haemomeles,1393123,sentence-transformers/all-MiniLM-L6-v2,294.6351489517838
1.0,1.0,1.0,1.0,1.0,1.0,Coprinopsis aff. krieglsteineri SZMC-NL-1748,1221092,sentence-transformers/all-MiniLM-L6-v2,294.6383509552106
1.0,1.0,1.0,1.0,1.0,1.0,Microcystis sp. LE17-20A,3016430,sentence-transformers/all-MiniLM-L6-v2,294.64377893600613
1.0,1.0,1.0,1.0,1.0,1.0,Uroteuthis sp.,2909775,sentence-transformers/all-MiniLM-L6-v2,294.83965900726616
1.0,1.0,1.0,1.0,1.0,1.0,Aniba williamsii,1186081,sentence-transformers/all-MiniLM-L6-v2,294.834092957899
1.0,1.0,1.0,1.0,1.0,1.0,Maxates illiturata,2803425,sentence-transformers/all-MiniLM-L6-v2,294.33532210532576
1.0,1.0,1.0,1.0,1.0,1.0,Acinetobacter sp. lz1,871537,sentence-transformers/all-MiniLM-L6-v2,294.43252203054726
1.0,1.0,1.0,1.0,1.0,1.0,Zalmoxis sp. DNA102524-2,1137387,sentence-transformers/all-MiniLM-L6-v2,294.5934080053121
1.0,1.0,1.0,1.0,1.0,1.0,Herbaspirillum sp. Os37,1050762,sentence-transformers/all-MiniLM-L6-v2,294.88332697656006
1.0,1.0,1.0,1.0,1.0,1.0,Entomobryinae sp. BIOUG20825-G05,2106370,sentence-transformers/all-MiniLM-L6-v2,294.57718902267516
1.0,1.0,1.0,1.0,1.0,1.0,Micrococcus sp. S72-3,528403,sentence-transformers/all-MiniLM-L6-v2,294.67177810147405
1.0,1.0,1.0,1.0,1.0,1.0,Cucullia nr. eulepis Mitter 273,319980,sentence-transformers/all-MiniLM-L6-v2,294.57255406305194
1.0,1.0,1.0,1.0,1.0,1.0,Glabraster antarctica,1712426,sentence-transformers/all-MiniLM-L6-v2,294.84221199527383
1.0,1.0,1.0,1.0,1.0,1.0,Dyella sp. ahR15,1538206,sentence-transformers/all-MiniLM-L6-v2,294.58688595332205
1.0,1.0,1.0,1.0,1.0,1.0,Triticum macha var. scharaschidzei,3118528,sentence-transformers/all-MiniLM-L6-v2,294.9292759876698
1.0,1.0,1.0,1.0,1.0,1.0,Chorisoserrata sp.,2983705,sentence-transformers/all-MiniLM-L6-v2,294.4234299939126
1.0,1.0,1.0,1.0,1.0,1.0,Blattodea sp. CBA1705,1383654,sentence-transformers/all-MiniLM-L6-v2,294.6613319218159
1.0,1.0,1.0,1.0,1.0,1.0,Stypopodium cf. australasicum,2856304,sentence-transformers/all-MiniLM-L6-v2,294.68904703389853
1.0,1.0,1.0,1.0,1.0,1.0,Porphyromonadaceae bacterium UBA7041,1952602,sentence-transformers/all-MiniLM-L6-v2,294.6073549101129
1.0,1.0,1.0,1.0,1.0,1.0,Sorocea sp. MHPAA299-08,1160463,sentence-transformers/all-MiniLM-L6-v2,299.8353239381686
1.0,1.0,1.0,1.0,1.0,1.0,Zygaena formosa,287254,sentence-transformers/all-MiniLM-L6-v2,296.59820802044123
1.0,1.0,1.0,1.0,1.0,1.0,Pteromalus sp. BIOUG21832-F01,2476819,sentence-transformers/all-MiniLM-L6-v2,295.4235910438001
1.0,1.0,1.0,1.0,1.0,1.0,Hyperstrotia sp. n. LMEMB443-09,2568314,sentence-transformers/all-MiniLM-L6-v2,295.604937011376
1.0,1.0,1.0,1.0,1.0,1.0,Gordonia phage Opie,2686226,sentence-transformers/all-MiniLM-L6-v2,295.6961210584268
1.0,1.0,1.0,1.0,1.0,1.0,Eomenopon denticulatum,2965267,sentence-transformers/all-MiniLM-L6-v2,295.02769000828266
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Notocryptus,3233764,sentence-transformers/all-MiniLM-L6-v2,294.66914397198707
1.0,1.0,1.0,1.0,1.0,1.0,Libellulidae sp. BOLD:AAN8564,1338567,sentence-transformers/all-MiniLM-L6-v2,294.9593929806724
1.0,1.0,1.0,1.0,1.0,1.0,Aeribacillus sp. F08D030,1466040,sentence-transformers/all-MiniLM-L6-v2,294.64287601877004
1.0,1.0,1.0,1.0,1.0,1.0,Asilidae sp. BOLD:AAH2301,1677242,sentence-transformers/all-MiniLM-L6-v2,295.1651409966871
1.0,1.0,1.0,1.0,1.0,1.0,Lobostemon trigonus,627165,sentence-transformers/all-MiniLM-L6-v2,294.61103107314557
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Mediterraneibacter caccavium,2838661,sentence-transformers/all-MiniLM-L6-v2,294.83740602154285
1.0,1.0,1.0,1.0,1.0,1.0,Neisseria bergeri,1906581,sentence-transformers/all-MiniLM-L6-v2,294.7700850199908
1.0,1.0,1.0,1.0,1.0,1.0,Trichanthecium distichophyllum,1089145,sentence-transformers/all-MiniLM-L6-v2,294.75857701618224
1.0,1.0,1.0,1.0,1.0,1.0,Hypoxylon sp. ARIZ FL1873,1798990,sentence-transformers/all-MiniLM-L6-v2,294.72397605422884
1.0,1.0,1.0,1.0,1.0,1.0,Klebsiella phage Merci,2901335,sentence-transformers/all-MiniLM-L6-v2,294.8197490768507
1.0,1.0,1.0,1.0,1.0,1.0,Helicoma ambiens,314151,sentence-transformers/all-MiniLM-L6-v2,294.45574490819126
1.0,1.0,1.0,1.0,1.0,1.0,Vibrio sp. TW6,566553,sentence-transformers/all-MiniLM-L6-v2,294.8108440032229
1.0,1.0,1.0,1.0,1.0,1.0,Deuterophlebiidae,560751,sentence-transformers/all-MiniLM-L6-v2,294.6611969964579
1.0,1.0,1.0,1.0,1.0,1.0,uncultured bacterium SCICEX 96B,99483,sentence-transformers/all-MiniLM-L6-v2,294.63336302433163
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG21175-E02,2193686,sentence-transformers/all-MiniLM-L6-v2,294.54877704847604
1.0,1.0,1.0,1.0,1.0,1.0,Anthemis davisii,589738,sentence-transformers/all-MiniLM-L6-v2,294.535074965097
1.0,1.0,1.0,1.0,1.0,1.0,Ptychosyrinx sp. MNHN-IM-2009-17218,2769749,sentence-transformers/all-MiniLM-L6-v2,294.3614850519225
1.0,1.0,1.0,1.0,1.0,1.0,uncultured Geobacteraceae gel band 2A,69543,sentence-transformers/all-MiniLM-L6-v2,294.56401406787336
1.0,1.0,1.0,1.0,1.0,1.0,Biosteres longicaudatus,2867632,sentence-transformers/all-MiniLM-L6-v2,294.18341093696654
1.0,1.0,1.0,1.0,1.0,1.0,Lysionotus heterophyllus var. heterophyllus,2804954,sentence-transformers/all-MiniLM-L6-v2,294.7340370155871
1.0,1.0,1.0,1.0,1.0,1.0,Bothriurus flavidus,311989,sentence-transformers/all-MiniLM-L6-v2,294.61153596639633
1.0,1.0,1.0,1.0,1.0,1.0,Candidatus Aglaurobacter,3238830,sentence-transformers/all-MiniLM-L6-v2,294.54162006732076
1.0,1.0,1.0,1.0,1.0,1.0,Sapovirus wastewater/Influent/Apr2005-m/JPN,930577,sentence-transformers/all-MiniLM-L6-v2,294.4048079662025
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Alloprevotella,2624623,sentence-transformers/all-MiniLM-L6-v2,294.5038580801338
1.0,1.0,1.0,1.0,1.0,1.0,Dianous fengtingae,1497304,sentence-transformers/all-MiniLM-L6-v2,294.18567195534706
1.0,1.0,1.0,1.0,1.0,1.0,Epiphragma sp. BIOUG22852-E09,2213971,sentence-transformers/all-MiniLM-L6-v2,294.644980924204
1.0,1.0,1.0,1.0,1.0,1.0,Flavobacterium sp. UEJ6-1 B,1255259,sentence-transformers/all-MiniLM-L6-v2,294.6830349974334
1.0,1.0,1.0,1.0,1.0,1.0,Plerandra costata,327210,sentence-transformers/all-MiniLM-L6-v2,294.513153959997
1.0,1.0,1.0,1.0,1.0,1.0,Camarothorax sp. SSA1-1,1333809,sentence-transformers/all-MiniLM-L6-v2,294.8381790192798
1.0,1.0,1.0,1.0,1.0,1.0,uncultured bacterium BD_contig03662,1627351,sentence-transformers/all-MiniLM-L6-v2,294.6090520126745
1.0,1.0,1.0,1.0,1.0,1.0,Filimonas sp. R5-375,1166141,sentence-transformers/all-MiniLM-L6-v2,294.15931506082416
1.0,1.0,1.0,1.0,1.0,1.0,Clostridium botulinum E3 str. GA0808EPA,1359043,sentence-transformers/all-MiniLM-L6-v2,294.64697500225157
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Chlamydomonadales,120853,sentence-transformers/all-MiniLM-L6-v2,294.24357099924237
1.0,1.0,1.0,1.0,1.0,1.0,Mycobacterium phage Soshari,2593353,sentence-transformers/all-MiniLM-L6-v2,295.3140459721908
1.0,1.0,1.0,1.0,1.0,1.0,unclassified Haplohyphes,2620552,sentence-transformers/all-MiniLM-L6-v2,294.2351109813899
1.0,1.0,1.0,1.0,1.0,1.0,Limnophyes sp. BIOUG20986-B02,2405035,sentence-transformers/all-MiniLM-L6-v2,294.65925495605916
1.0,1.0,1.0,1.0,1.0,1.0,Dokdonia sp. SW2173,2615034,sentence-transformers/all-MiniLM-L6-v2,294.54216395970434
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG20768-F10,2349491,sentence-transformers/all-MiniLM-L6-v2,294.492049026303
1.0,1.0,1.0,1.0,1.0,1.0,Erebidae sp. sc_03017,1900726,sentence-transformers/all-MiniLM-L6-v2,294.0774819580838
1.0,1.0,1.0,1.0,1.0,1.0,Echium humile,161689,sentence-transformers/all-MiniLM-L6-v2,294.4125309586525
1.0,1.0,1.0,1.0,1.0,1.0,Arothron carduus,2562271,sentence-transformers/all-MiniLM-L6-v2,294.1924459300935
1.0,1.0,1.0,1.0,1.0,1.0,Cecidomyiidae sp. BIOUG32614-E06,2370018,sentence-transformers/all-MiniLM-L6-v2,294.6741229388863
1.0,1.0,1.0,1.0,1.0,1.0,Ralstonia sp. AB8-16,3035145,sentence-transformers/all-MiniLM-L6-v2,294.2795640556142
1.0,1.0,1.0,1.0,1.0,1.0,Pseudomonas sp. S24309,1323615,sentence-transformers/all-MiniLM-L6-v2,294.5303019369021
1.0,1.0,1.0,1.0,1.0,1.0,Influenza A virus (A/California/113/2015(H3N2)),1865717,sentence-transformers/all-MiniLM-L6-v2,294.7447990300134
1.0,1.0,1.0,1.0,1.0,1.0,Chiliadenus hesperius,557633,sentence-transformers/all-MiniLM-L6-v2,294.50268601067364
1.0,1.0,1.0,1.0,1.0,1.0,"environmental samples <basidiomycete fungi,suborder Coniophorineae>",2935499,sentence-transformers/all-MiniLM-L6-v2,294.4106700597331
1.0,1.0,1.0,1.0,1.0,1.0,Helotiales sp. 5 KM-2017,2057399,sentence-transformers/all-MiniLM-L6-v2,294.503973913379
1.0,1.0,1.0,1.0,1.0,1.0,Monilia cf. pruinosa sensu Gilman,180977,sentence-transformers/all-MiniLM-L6-v2,294.271273072809
1.0,1.0,1.0,1.0,1.0,1.0,Miconia conglomerata,427152,sentence-transformers/all-MiniLM-L6-v2,294.4162539206445
1.0,1.0,1.0,1.0,1.0,1.0,Aphis sp. BOLD:ACP7809,1864479,sentence-transformers/all-MiniLM-L6-v2,294.34226593002677
